block,steth_pool_balance,eth_pool_balance
13100853,608324.0657293423,566643.9272136935
13100979,608358.2348873083,566641.6328212282
13100981,608372.841787082,566627.0492184125
13100981,608372.841787082,566627.0492184125
13100997,608357.4233555957,566642.4492184126
13101162,608392.817858835,566621.3397880297
13101173,608400.8328754822,566613.3375676142
13101199,608410.8328754822,566603.3535389778
13101200,608414.8328754822,566599.3599294014
13101256,608416.5745238762,566597.6210638105
13101344,608435.4783650815,566631.2269535529
13101614,608656.6590340771,566916.3549714644
13101666,608657.1590340771,566915.8557687482
13101862,608665.1763710177,566915.4530100515
13101955,608691.282322353,566913.3557209221
13102073,608741.282322353,566847.045663133
13102092,608743.3456123531,566844.9856739149
13102202,608743.6186812171,566844.7130419185
13102273,608751.5967056621,566836.7477832796
13102358,608760.863614651,566832.0102702974
13102360,608761.9286168388,566830.9469730597
13102368,608762.028629396,566830.8471206153
13102370,608762.2586449044,566830.6174733477
13102436,608773.3078222858,566819.5859892025
13102535,608763.295787902,566826.149219839
13102552,608764.1457879018,566825.3005808283
13102648,608764.9503190528,567412.4364743379
13102652,608765.4367009273,567411.9508613577
13102692,608777.3251819274,567400.0811791314
13102692,608777.3251819274,567400.0811791314
13103185,608798.3126423528,567323.0846597372
13103320,608815.444468336,567326.2726897725
13103349,608819.4444683358,567322.2790321199
13103443,608821.5029146129,567391.4760159184
13103490,608823.9856250902,567388.9972367353
13103599,608829.7333287721,567389.8478192972
13103653,608854.7083277722,567364.9123943071
13103819,608862.0388458566,567373.0302961982
13103879,608871.6542154556,567364.4296721302
13103880,608875.1769162104,567360.912558606
13103935,608887.5942245898,567359.165217526
13103935,608887.5942245898,567359.165217526
13103991,608894.089508098,567352.680241139
13104065,608910.4065420396,567346.9019683992
13104093,608916.4111455989,567340.9069002073
13104369,608872.2538889912,567381.0959849103
13104379,608824.1969756372,567429.0959849103
13104420,608825.1969756372,567428.0975671107
13104426,608830.1311445392,567423.1712060339
13104571,608831.076311303,575931.3468577542
13104662,608996.075597622,568920.9501891045
13104760,608985.6943147285,568942.7144663162
13104761,608998.852664269,568929.5763197943
13104832,609009.0068546691,568919.4377278134
13104845,638337.6730660303,569599.46142037
13104925,638346.8546215993,569590.3022948663
13105044,638346.8392829287,569567.5262074422
13105145,638347.3889559438,569566.9778778626
13105202,638347.8013491664,569566.566492568
13105397,638349.5513491664,569549.2415281285
13105398,638351.1730491664,569547.6237928936
13105678,638351.0396230876,570054.7518133933
13105764,638527.9612631237,569878.9405510519
13105813,638783.5096173227,569657.0138079668
13105862,638784.5096173227,569656.0162625092
13106018,638810.508437422,569606.1367234874
13106042,638823.0144374219,569593.6614574292
13106224,639033.7362835504,569901.1922905532
13106295,639036.5407907742,569898.3946652213
13106645,639037.0235158313,569834.9051078897
13106801,639038.0352230851,569719.8798922593
13106930,639036.7758699533,569852.9059661007
13107286,639082.7654547766,570006.5260880104
13107309,639083.8206824575,570005.4734473925
13107319,639084.8313258681,570004.465281808
13107535,639120.5275823164,570032.879800279
13107645,639130.5290052432,570032.8794292549
13107655,639129.5269479967,570033.8794292549
13107672,639130.5703641457,570032.998164318
13107734,639130.9176593327,570085.6470163652
13107758,639140.8155150414,570075.7734172699
13107782,639086.7045823549,570129.77341727
13107793,639095.6114993889,570120.8883021335
13107827,639098.0653932838,570114.3629061547
13107885,639124.0653932838,570088.426585408
13107892,639131.0653932837,570081.4437374275
13107892,639131.0653932837,570081.4437374275
13107988,639252.6155773635,569990.1265797416
13108106,639269.2912041377,569977.6224035001
13108147,639267.1203489328,569979.7887884232
13108257,639235.0543539686,570011.7887884232
13108324,639269.5825009395,570009.3232689257
13108421,639257.8455484672,570021.0360689256
13108619,639317.8455484671,569940.3615265136
13108927,639352.8982671279,569963.8756040412
13108927,639352.8982671279,569963.8756040412
13109138,639357.7989747794,569755.1133266476
13109138,639357.7989747794,569755.1133266476
13109163,639371.5989747795,569741.3474043446
13109201,639270.4899431256,569842.2474043446
13109367,639233.2647680419,569879.3957902208
13109368,639213.8647853746,569898.7557902209
13109631,639215.4313562076,570486.4612596156
13109636,639216.4303562077,570485.4646962417
13109654,639219.035635698,570482.8657715066
13109675,639220.0373272172,570481.8665234159
13109716,639221.0373272172,570480.8689627842
13109807,639370.2885968109,570331.9825100391
13109836,639375.2885968109,570326.9947569842
13109972,639610.5787046879,570412.9946722076
13110058,639670.5175933174,570374.2007225709
13110078,639678.5257882383,570366.2122065444
13110120,639684.2669121525,570366.0127573775
13110125,639688.3047369902,570361.9848572151
13110160,639696.3841191825,570353.9253367697
13110272,639698.9659531255,570359.768434416
13110277,639710.9550102062,570347.8088567718
13110295,639720.2596032856,570338.5271489221
13110406,639790.7562732815,550104.1788350765
13110407,639508.372642818,550385.7788350765
13110476,639515.3154756862,570576.684128999
13110553,639548.3154756861,570543.7648567022
13110596,639556.5339082208,570535.5665400139
13110885,639540.5010212528,570466.3885011822
13110920,639541.4813781842,570429.732241732
13111288,639521.4341062288,570531.2260378654
13111338,639526.4449991455,570532.7267199396
13111377,639416.2196638612,570642.7267199396
13112011,639897.2901417613,570542.0527572805
13112023,639895.6297163534,570571.7314970375
13112044,639912.0200942924,570555.3814022464
13112054,639921.1234740425,570546.3004037931
13112207,639946.405638545,570486.1997925175
13112435,639943.3980354018,570238.0963606235
13112457,639956.8557519038,570222.6620485622
13112474,639949.1348817435,570232.661940305
13112479,639949.9626939478,570231.8361733704
13112738,639926.1940254394,570160.5247535377
13112756,639926.4103074427,570160.3090062863
13112866,639929.5942693664,571006.020890061
13112987,639934.4114660845,571011.7839942924
13113015,639918.3787045844,571027.7839942925
13113067,639922.1560867633,571028.510428625
13113104,639921.4546537697,571029.2104286251
13113111,639926.3298537697,571024.3471349917
13113209,639928.7797983611,570941.7520355769
13113363,639916.7400127014,570930.5753619099
13113405,639095.8713517989,571825.3079373004
13113405,639095.8713517989,571825.3079373004
13113458,639145.3815031407,571769.6928366929
13113484,639148.669965435,571770.2118404123
13113503,639161.7660432063,571767.135077482
13113542,639162.2770291626,571766.625314239
13113620,639162.7827706307,571769.1204665623
13113659,639163.7817616307,571768.1238659776
13113830,639214.176436417,571772.8365294785
13113938,639304.2932929877,571763.0634258436
13113955,639319.3212005409,571748.0715536516
13113966,639319.7045850421,571747.6890886605
13114013,639352.7045850422,571714.7682721289
13114170,639356.6008129197,571654.8058980908
13114196,639376.6082889325,571634.846508924
13114204,639381.6082889326,571629.8585302512
13114207,639381.9071889325,571629.5603489381
13114228,639386.9012960494,571639.5766660041
13114282,639387.0512960495,571576.699335171
13114317,700992.4447760194,572200.0091178112
13114335,700994.4413375597,572198.0210169489
13114349,700998.9413375598,572193.5400872082
13114411,700998.8903171533,572208.589262835
13114442,700973.7484415428,572240.5894925614
13114445,700967.4919202744,572246.8220079915
13114483,700968.4918099195,572247.8261331955
13114502,700969.4932842188,572246.8289003187
13114508,700970.4642842188,572245.8620127394
13114518,700972.4651434071,572273.603229773
13114590,701327.5982628572,572569.4036455775
13114696,701328.9976522349,571430.6146380252
13114725,701338.7713605891,571412.0824809636
13114768,701372.2619723378,570738.7557982812
13114778,703389.7428301153,570736.1053061354
13114800,703384.4442518252,570741.3828931553
13114970,705799.6407754298,570618.2296828168
13114987,705800.6435456706,570617.2313597389
13115018,705840.6547085193,570578.6059597937
13115031,705845.5321311624,570457.2948039601
13115049,705772.2359220108,570530.29480396
13115055,705774.2359220108,570528.3036785276
13115075,705786.5073474328,570461.2101542765
13115147,705791.9906609828,570640.7503451795
13115148,705564.4444931388,570867.3799451794
13115201,705705.0854716212,570727.8389358788
13115290,705706.0853219719,570530.8624204317
13115296,705710.1053219718,570526.8602507353
13115341,705712.007307972,570524.9667011686
13115363,705730.0930079718,570506.9612337184
13115540,705731.1519014022,570604.3912509278
13115555,705732.1368014021,570603.4107173617
13115570,705732.1993261074,570603.3484698541
13115601,705732.0487183846,570601.4617621534
13115601,705732.0487183846,570601.4617621534
13115626,705671.9563554166,570661.3117621535
13115636,705677.3814256489,570655.9107235799
13115679,705685.3814256489,570647.9461650077
13115870,705685.6675707567,570897.6336951065
13116060,706487.6778164002,571445.787666105
13116086,706487.5067709713,571450.9374429465
13116149,706492.3988179106,571446.067043491
13116157,706503.3988179106,571435.1157245692
13116374,706524.4381525826,571494.5290799979
13116590,706525.5259088409,571461.4265759708
13116692,706530.0255397094,571556.9358083314
13116694,706538.0255397094,571548.9711887933
13116714,706539.1134346917,571547.8881054106
13116930,706539.8134346916,571547.1912014484
13116982,706535.9178259217,571539.4294614661
13117014,706539.4178259218,571535.9449427142
13117060,706539.4177255175,571525.9262750442
13117083,706539.4938362815,571525.8505009707
13117178,706539.7721441416,571517.307095288
13117199,706537.3782941626,571519.6913086291
13117532,706547.8025087292,571532.4969225638
13117556,706549.8025087292,571530.5057700856
13117590,706551.0527424824,571529.2610671998
13117648,706560.2026891886,571544.1139380494
13117730,706564.0631450173,571543.7452349797
13117773,706574.99427293,571542.8173338808
13117801,706584.99427293,571528.2650687634
13117849,706588.0750046618,571525.213197686
13117884,706592.7989981866,571620.499057459
13118063,706632.7989976326,571549.5135766953
13118072,706645.8251151227,571536.5451125759
13118085,706650.4399173183,571531.9507380605
13118108,706683.9064143184,571498.6324238036
13118310,706689.8891043994,571493.6717131718
13118328,706709.9323118062,571473.7172948819
13118389,706452.8978648506,571733.7170741407
13118410,706404.3028164012,571782.1170741407
13118517,706404.4026500267,571785.0207645253
13118518,706418.2886500268,571771.1960139619
13118546,706414.1018490776,571775.366013962
13118818,706415.0995692074,571783.6992574024
13118912,706425.1287966702,571757.5733863931
13118939,706420.1224626087,571633.2272551181
13118946,706420.5224626088,571632.8290216626
13118964,706422.5224626088,571630.8378545409
13118971,706425.7576434461,571627.6169622336
13119010,706425.7575430427,571627.6170622335
13119053,706429.7832669299,571623.6091193457
13119101,706437.8806335493,571635.5453141526
13119156,706447.876755355,571695.5855981791
13119169,706446.6610399368,571696.7964306539
13119380,706488.65859179,571517.9009419959
13119394,706493.65859179,571512.9230553004
13119475,706514.3973542198,571612.1747385702
13119510,706497.3164485578,571632.1878286639
13119510,706497.3164485578,571632.1878286639
13119556,706501.5095758872,571708.0043911863
13119584,706502.6763738316,571706.8427458976
13119627,706503.6463898676,571705.8770135829
13119785,706506.7468512087,571693.0539242764
13119813,706515.4363479279,571684.402809067
13119877,706516.1337402554,571676.886779756
13119885,706516.3840277923,571676.6375978847
13119966,706525.9285040695,571671.6152366619
13120044,706522.9163963866,571672.5917674359
13120071,706530.9162296887,571667.6356998996
13120141,706753.4173697605,571677.5872205686
13120144,706743.4152031823,571687.5491205686
13120150,706733.4130431351,571697.5110205685
13120271,706718.9396247305,571711.9261930222
13120399,706819.1326710904,571805.3236404464
13120604,706827.1219845895,572031.4928210339
13120731,706824.1098897746,572034.492821034
13120821,706829.1319811553,572029.4928963393
13121221,711454.8886788219,571553.7074512449
13121254,711459.451178822,571549.165782672
13121287,711459.009337389,571549.6057826721
13121689,711466.9008116153,571543.2701735819
13121709,711464.4907665511,571545.6701735819
13121761,711483.1104967454,571521.7113711463
13121799,711482.9096593901,571521.9113711462
13121801,711432.7004032296,571571.9113711462
13121804,711433.2504032296,571571.3638815441
13121877,711435.3729332053,571572.3095102048
13121922,711440.6079991583,571567.0983401047
13121928,711434.5828970411,571573.0983401047
13121999,711436.5928970411,571571.097514587
13122467,711434.9560778273,571572.727514587
13122526,711937.9560778273,571072.0316229942
13122605,711938.9660778273,571071.0262660866
13122875,711949.4553158273,571060.5852523088
13122959,711954.4630719008,571054.8932556638
13123058,712004.6622842014,571004.9249507622
13123074,712014.6522842012,570994.9809225363
13123424,712003.7188796622,570870.726978655
13123424,712003.7188796622,570870.726978655
13123619,711999.7014221197,570884.7264247396
13123673,712000.2021665629,570884.2279865644
13124017,697811.9899159344,585022.9929265615
13124059,697931.9898159343,584900.3800899473
13124151,697951.4119113318,584881.0298858017
13124239,697947.9898705344,574962.2655618987
